customer_id,signup_date,age,gender,region,acquisition_channel,tenure_days,tenure_months,recency_days,frequency,monetary,avg_order_value,RFM_total,segment,customer_value_tier,support_tickets_last_90d,app_logins_last_30d,email_open_rate,avg_support_csat,churn_probability,risk_tier,recommended_action,churned
CUST00587,2024-02-23,35,Female,Central,Referral,677,22.6,2.0,20.0,1280.33,64.02,15.0,Champions,Platinum,2,4,0.38,3.6,0.0297,Low,Upsell / referral program invite,0
CUST00588,2025-05-10,32,Other,West,Paid Ads,235,7.8,18.0,4.0,111.22,27.8,8.0,New Customers,Silver,0,2,0.21,3.2,0.0437,Low,Standard engagement / newsletter,0
CUST00589,2024-12-28,24,Other,South,Referral,368,12.3,97.0,3.0,211.23,70.41,5.0,Hibernating,Silver,0,2,0.23,4.1,0.8109,High,Send targeted discount / re-engagement email,1
CUST00590,2024-10-30,35,Female,South,Referral,427,14.2,17.0,10.0,501.52,50.15,12.0,Champions,Gold,0,6,0.51,4.0,0.1202,Low,Upsell / referral program invite,0
CUST00591,2024-06-03,56,Other,Central,Social Media,576,19.2,12.0,21.0,1538.05,73.24,14.0,Champions,Platinum,1,18,0.68,4.1,0.0005,Low,Upsell / referral program invite,0
CUST00592,2025-11-05,45,Female,East,Social Media,56,1.9,54.0,1.0,50.31,50.31,4.0,Hibernating,Bronze,0,3,0.38,3.8,0.003,Low,Standard engagement / newsletter,0
CUST00593,2024-10-21,52,Other,Central,Social Media,436,14.5,3.0,5.0,233.36,46.67,9.0,New Customers,Silver,2,1,0.32,3.3,0.4172,Medium,Monitor + include in nurture campaign,0
CUST00594,2024-10-13,44,Male,South,Email Campaign,444,14.8,61.0,18.0,1157.64,64.31,12.0,At Risk,Platinum,0,5,0.36,3.7,0.001,Low,Standard engagement / newsletter,0
CUST00595,2024-09-25,60,Male,East,Organic Search,462,15.4,297.0,1.0,13.74,13.74,3.0,Hibernating,Bronze,0,0,0.0,2.5,0.9936,High,Send targeted discount / re-engagement email,1
CUST00596,2024-09-10,56,Other,West,Referral,477,15.9,168.0,8.0,385.32,48.16,7.0,At Risk,Gold,0,7,0.36,4.5,0.8486,High,Send targeted discount / re-engagement email,1
CUST00597,2024-01-19,39,Other,North,Email Campaign,712,23.7,16.0,20.0,889.98,44.5,14.0,Champions,Platinum,0,9,0.13,3.5,0.0418,Low,Upsell / referral program invite,0
CUST00598,2025-10-20,18,Male,East,Organic Search,72,2.4,41.0,1.0,66.28,66.28,5.0,Promising,Bronze,0,4,0.58,3.7,0.0073,Low,Standard engagement / newsletter,0
CUST00599,2024-10-27,44,Male,East,Social Media,430,14.3,33.0,13.0,593.67,45.67,11.0,Loyal Customers,Gold,0,7,0.29,4.0,0.0325,Low,Standard engagement / newsletter,0
CUST00600,2024-12-04,31,Other,South,Social Media,392,13.1,8.0,10.0,669.41,66.94,13.0,Champions,Platinum,0,8,0.42,4.5,0.0739,Low,Upsell / referral program invite,0
CUST00601,2024-02-26,37,Male,South,Social Media,674,22.5,23.0,37.0,3039.62,82.15,14.0,Champions,Platinum,0,13,0.58,4.8,0.0012,Low,Upsell / referral program invite,0
CUST00602,2025-05-25,59,Female,North,Social Media,220,7.3,28.0,4.0,223.38,55.84,7.0,Promising,Silver,0,10,0.7,5.0,0.0258,Low,Standard engagement / newsletter,0
CUST00603,2024-04-21,26,Male,West,Email Campaign,619,20.6,26.0,11.0,574.5699999999999,52.23,11.0,Loyal Customers,Gold,1,4,0.24,3.5,0.4469,Medium,Monitor + include in nurture campaign,0
CUST00604,2025-04-04,41,Female,South,Social Media,271,9.0,44.0,3.0,91.4,30.47,5.0,Hibernating,Silver,1,4,0.5,3.0,0.3691,Medium,Monitor + include in nurture campaign,0
CUST00605,2025-12-26,36,Male,East,Paid Ads,5,0.2,5.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,6,0.38,3.1,0.0089,Low,Standard engagement / newsletter,0
CUST00606,2024-06-21,35,Male,East,Organic Search,558,18.6,9.0,12.0,551.95,46.0,13.0,Champions,Gold,0,5,0.45,5.0,0.2537,Low,Upsell / referral program invite,0
CUST00607,2024-06-23,48,Other,East,Paid Ads,556,18.5,498.0,1.0,26.82,26.82,3.0,Hibernating,Bronze,1,1,0.48,4.1,0.9626,High,Send targeted discount / re-engagement email,1
CUST00608,2025-06-27,28,Male,North,Referral,187,6.2,3.0,5.0,274.4,54.88,10.0,New Customers,Gold,0,6,0.27,4.3,0.0978,Low,Standard engagement / newsletter,0
CUST00609,2024-12-07,18,Female,South,Social Media,389,13.0,2.0,25.0,1465.2,58.61,15.0,Champions,Platinum,1,12,0.5,4.4,0.0016,Low,Upsell / referral program invite,0
CUST00610,2025-09-21,48,Female,Central,Organic Search,101,3.4,3.0,5.0,265.28000000000003,53.06,10.0,New Customers,Gold,1,5,0.41,3.0,0.0256,Low,Standard engagement / newsletter,0
CUST00611,2025-04-09,38,Male,North,Referral,266,8.9,63.0,8.0,554.67,69.33,9.0,At Risk,Gold,1,11,0.57,3.3,0.0069,Low,Standard engagement / newsletter,0
CUST00612,2025-12-27,44,Male,South,Email Campaign,4,0.1,4.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,6,0.36,4.9,0.0038,Low,Standard engagement / newsletter,0
CUST00613,2024-07-01,47,Other,Central,Email Campaign,548,18.3,42.0,12.0,500.33,41.69,11.0,Loyal Customers,Gold,1,8,0.63,3.6,0.0377,Low,Standard engagement / newsletter,0
CUST00614,2025-01-30,22,Female,North,Referral,335,11.2,21.0,5.0,247.24,49.45,9.0,New Customers,Silver,0,6,0.5,4.5,0.494,Medium,Monitor + include in nurture campaign,0
CUST00615,2025-11-11,18,Male,East,Organic Search,50,1.7,50.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,7,0.36,3.2,0.0072,Low,Standard engagement / newsletter,0
CUST00616,2024-04-15,51,Male,South,Social Media,625,20.8,37.0,29.0,1936.02,66.76,13.0,Loyal Customers,Platinum,0,14,0.65,5.0,0.0006,Low,Standard engagement / newsletter,0
CUST00617,2024-06-24,40,Other,Central,Social Media,555,18.5,9.0,10.0,599.13,59.91,13.0,Champions,Platinum,1,6,0.45,5.0,0.0828,Low,Upsell / referral program invite,0
CUST00618,2024-03-21,51,Male,North,Social Media,650,21.7,50.0,7.0,288.19,41.17,8.0,At Risk,Gold,0,2,0.47,3.5,0.3351,Medium,Monitor + include in nurture campaign,0
CUST00619,2025-05-20,40,Other,Central,Organic Search,225,7.5,225.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.28,5.0,0.9868,High,Send targeted discount / re-engagement email,1
CUST00620,2024-02-27,33,Other,Central,Email Campaign,673,22.4,48.0,11.0,535.8100000000001,48.71,10.0,At Risk,Gold,1,1,0.47,4.1,0.4072,Medium,Monitor + include in nurture campaign,0
CUST00621,2024-12-05,43,Male,South,Referral,391,13.0,86.0,6.0,315.56,52.59,7.0,At Risk,Gold,0,4,0.21,4.8,0.2541,Low,Standard engagement / newsletter,0
CUST00622,2024-10-15,48,Female,North,Email Campaign,442,14.7,101.0,10.0,478.21,47.82,9.0,At Risk,Gold,0,9,0.52,3.5,0.0319,Low,Standard engagement / newsletter,1
CUST00623,2025-01-16,38,Female,South,Email Campaign,349,11.6,242.0,1.0,87.57,87.57,3.0,Hibernating,Silver,0,0,0.54,3.6,0.8868,High,Send targeted discount / re-engagement email,1
CUST00624,2024-11-17,29,Female,South,Organic Search,409,13.6,409.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.02,3.0,0.9936,High,Send targeted discount / re-engagement email,1
CUST00625,2025-07-04,30,Other,East,Organic Search,180,6.0,70.0,6.0,358.97,59.83,8.0,At Risk,Gold,0,16,0.3,3.8,0.0341,Low,Standard engagement / newsletter,0
CUST00626,2024-08-19,28,Other,Central,Email Campaign,499,16.6,10.0,29.0,2097.96,72.34,14.0,Champions,Platinum,2,9,0.64,5.0,0.0008,Low,Upsell / referral program invite,0
CUST00627,2024-12-29,41,Other,Central,Organic Search,367,12.2,232.0,2.0,86.53999999999999,43.27,3.0,Hibernating,Silver,1,7,0.17,3.1,0.9378,High,Send targeted discount / re-engagement email,1
CUST00628,2025-09-01,34,Female,West,Organic Search,121,4.0,84.0,1.0,25.42,25.42,4.0,Hibernating,Bronze,0,0,0.0,2.5,0.2965,Low,Standard engagement / newsletter,0
CUST00629,2024-11-11,48,Other,West,Referral,415,13.8,7.0,13.0,625.24,48.1,13.0,Champions,Platinum,0,2,0.54,3.3,0.0039,Low,Upsell / referral program invite,0
CUST00630,2024-12-14,37,Female,North,Referral,382,12.7,112.0,4.0,180.8,45.2,5.0,Hibernating,Silver,1,3,0.32,5.0,0.6045,Medium,Monitor + include in nurture campaign,1
CUST00631,2025-04-04,32,Male,East,Paid Ads,271,9.0,27.0,18.0,1435.15,79.73,13.0,Loyal Customers,Platinum,0,8,0.45,5.0,0.0008,Low,Standard engagement / newsletter,0
CUST00632,2025-11-06,51,Other,North,Email Campaign,55,1.8,34.0,2.0,120.09,60.04,6.0,Promising,Silver,0,1,0.09,3.7,0.0003,Low,Standard engagement / newsletter,0
CUST00633,2025-01-01,49,Other,East,Paid Ads,364,12.1,12.0,8.0,553.59,69.2,11.0,Loyal Customers,Gold,1,3,0.44,3.2,0.0143,Low,Standard engagement / newsletter,0
CUST00634,2025-03-20,29,Male,East,Email Campaign,286,9.5,29.0,1.0,20.71,20.71,5.0,Promising,Bronze,0,2,0.38,4.1,0.2415,Low,Standard engagement / newsletter,0
CUST00635,2024-10-04,38,Female,South,Social Media,453,15.1,78.0,5.0,199.78,39.96,6.0,Hibernating,Silver,1,2,0.18,4.0,0.373,Medium,Monitor + include in nurture campaign,0
CUST00636,2025-05-02,48,Other,West,Paid Ads,243,8.1,29.0,10.0,693.21,69.32,11.0,Loyal Customers,Platinum,0,14,0.33,5.0,0.0013,Low,Standard engagement / newsletter,0
CUST00637,2024-08-09,33,Male,North,Social Media,509,17.0,328.0,3.0,151.28,50.43,5.0,Hibernating,Silver,1,4,0.21,4.0,0.8774,High,Send targeted discount / re-engagement email,1
CUST00638,2025-09-17,33,Male,East,Paid Ads,105,3.5,105.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,2,3,0.55,3.4,0.9695,High,Send targeted discount / re-engagement email,1
CUST00639,2024-04-16,62,Male,South,Organic Search,624,20.8,7.0,13.0,507.1,39.01,13.0,Champions,Gold,0,1,0.31,3.6,0.1173,Low,Upsell / referral program invite,0
CUST00640,2025-09-09,25,Female,East,Email Campaign,113,3.8,9.0,5.0,388.56000000000006,77.71,10.0,New Customers,Gold,0,13,0.38,2.7,0.0072,Low,Standard engagement / newsletter,0
CUST00641,2024-12-19,37,Female,Central,Social Media,377,12.6,133.0,2.0,150.44,75.22,4.0,Hibernating,Silver,0,0,0.27,3.9,0.9465,High,Send targeted discount / re-engagement email,1
CUST00642,2025-11-21,43,Female,North,Paid Ads,40,1.3,40.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,10,0.28,3.6,0.002,Low,Standard engagement / newsletter,0
CUST00643,2024-04-26,35,Female,East,Organic Search,614,20.5,11.0,10.0,439.72,43.97,12.0,Champions,Gold,1,4,0.63,4.4,0.2606,Low,Upsell / referral program invite,0
CUST00644,2024-01-09,49,Other,East,Referral,722,24.1,1.0,26.0,1629.7,62.68,15.0,Champions,Platinum,1,6,0.61,3.6,0.0008,Low,Upsell / referral program invite,0
CUST00645,2025-01-04,44,Male,East,Social Media,361,12.0,37.0,5.0,144.65,28.93,7.0,Promising,Silver,0,5,0.25,2.1,0.064,Low,Standard engagement / newsletter,0
CUST00646,2025-05-27,41,Female,West,Social Media,218,7.3,4.0,11.0,792.38,72.03,13.0,Champions,Platinum,1,16,0.54,4.6,0.0052,Low,Upsell / referral program invite,0
CUST00647,2025-08-23,40,Female,South,Social Media,130,4.3,130.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,4,0.3,3.6,0.9815,High,Send targeted discount / re-engagement email,1
CUST00648,2024-08-08,53,Other,West,Referral,510,17.0,21.0,9.0,417.53,46.39,11.0,Loyal Customers,Gold,0,0,0.22,4.5,0.3807,Medium,Monitor + include in nurture campaign,0
CUST00649,2025-07-29,18,Other,East,Organic Search,155,5.2,122.0,1.0,34.36,34.36,3.0,Hibernating,Bronze,2,4,0.1,4.3,0.9159,High,Send targeted discount / re-engagement email,1
CUST00650,2025-08-02,30,Other,West,Organic Search,151,5.0,64.0,2.0,175.76,87.88,5.0,Hibernating,Silver,1,3,0.52,3.8,0.201,Low,Standard engagement / newsletter,0
CUST00651,2024-05-01,48,Female,Central,Paid Ads,609,20.3,35.0,10.0,641.91,64.19,11.0,Loyal Customers,Platinum,0,5,0.51,4.4,0.0908,Low,Standard engagement / newsletter,0
CUST00652,2024-06-16,44,Other,East,Referral,563,18.8,4.0,26.0,2200.16,84.62,15.0,Champions,Platinum,0,7,0.6,5.0,0.0017,Low,Upsell / referral program invite,0
CUST00653,2024-08-31,57,Male,North,Referral,487,16.2,3.0,25.0,1578.57,63.14,15.0,Champions,Platinum,0,15,0.49,4.8,0.0013,Low,Upsell / referral program invite,0
CUST00654,2025-03-10,34,Other,East,Referral,296,9.9,15.0,3.0,100.42,33.47,7.0,New Customers,Silver,1,4,0.25,2.8,0.4091,Medium,Monitor + include in nurture campaign,0
CUST00655,2025-08-12,42,Female,Central,Social Media,141,4.7,115.0,2.0,98.59,49.3,3.0,Hibernating,Silver,0,7,0.57,4.7,0.7332,High,Send targeted discount / re-engagement email,1
CUST00656,2024-03-29,37,Male,West,Referral,642,21.4,136.0,5.0,245.25,49.05,6.0,Lost,Silver,2,0,0.44,4.2,0.8959,High,Send targeted discount / re-engagement email,1
CUST00657,2024-08-15,32,Female,North,Referral,503,16.8,52.0,8.0,348.11,43.51,8.0,At Risk,Gold,0,3,0.23,3.1,0.1157,Low,Standard engagement / newsletter,0
CUST00658,2025-08-22,40,Other,West,Referral,131,4.4,16.0,8.0,741.89,92.74,11.0,Loyal Customers,Platinum,1,4,0.41,5.0,0.0222,Low,Standard engagement / newsletter,0
CUST00659,2025-08-08,48,Other,North,Organic Search,145,4.8,29.0,2.0,144.31,72.16,6.0,Promising,Silver,0,6,0.31,3.5,0.0726,Low,Standard engagement / newsletter,0
CUST00660,2024-12-24,21,Other,West,Referral,372,12.4,131.0,2.0,64.18,32.09,3.0,Hibernating,Bronze,1,1,0.16,3.9,0.9164,High,Send targeted discount / re-engagement email,1
CUST00661,2024-05-28,44,Other,South,Organic Search,582,19.4,25.0,12.0,567.47,47.29,11.0,Loyal Customers,Gold,0,7,0.6,4.5,0.0703,Low,Standard engagement / newsletter,0
CUST00662,2025-06-20,40,Male,Central,Social Media,194,6.5,125.0,1.0,13.16,13.16,3.0,Hibernating,Bronze,0,0,0.22,2.8,0.9948,High,Send targeted discount / re-engagement email,1
CUST00663,2025-04-10,42,Male,South,Organic Search,265,8.8,36.0,4.0,213.68,53.42,7.0,Promising,Silver,1,2,0.44,3.4,0.1108,Low,Standard engagement / newsletter,0
CUST00664,2025-01-27,35,Male,East,Referral,338,11.3,63.0,4.0,208.67,52.17,6.0,Hibernating,Silver,1,4,0.32,3.3,0.5071,Medium,Monitor + include in nurture campaign,0
CUST00665,2024-11-08,51,Female,Central,Organic Search,418,13.9,13.0,21.0,1692.94,80.62,14.0,Champions,Platinum,0,8,0.4,5.0,0.0003,Low,Upsell / referral program invite,0
CUST00666,2024-09-23,36,Other,South,Social Media,464,15.5,85.0,10.0,304.46000000000004,30.45,9.0,At Risk,Gold,0,0,0.35,3.0,0.0581,Low,Standard engagement / newsletter,0
CUST00667,2025-12-24,31,Female,East,Social Media,7,0.2,7.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,1,0.44,3.5,0.0064,Low,Standard engagement / newsletter,0
CUST00668,2025-10-04,36,Male,Central,Paid Ads,88,2.9,23.0,2.0,88.78,44.39,6.0,New Customers,Silver,0,1,0.41,5.0,0.0102,Low,Standard engagement / newsletter,0
CUST00669,2025-08-23,44,Other,East,Social Media,130,4.3,24.0,6.0,247.59,41.26,9.0,Loyal Customers,Silver,3,5,0.34,4.2,0.0404,Low,Standard engagement / newsletter,0
CUST00670,2025-07-17,34,Female,East,Paid Ads,167,5.6,65.0,3.0,187.53,62.51,6.0,Hibernating,Silver,3,3,0.45,4.7,0.2624,Low,Standard engagement / newsletter,0
CUST00671,2025-11-04,26,Male,North,Paid Ads,57,1.9,32.0,3.0,183.98,61.33,7.0,Promising,Silver,0,11,0.67,4.3,0.0013,Low,Standard engagement / newsletter,0
CUST00672,2024-07-16,51,Female,Central,Social Media,533,17.8,410.0,1.0,48.99,48.99,3.0,Hibernating,Bronze,0,0,0.09,3.5,0.9672,High,Send targeted discount / re-engagement email,1
CUST00673,2024-03-19,42,Other,North,Referral,652,21.7,212.0,1.0,27.3,27.3,3.0,Hibernating,Bronze,0,0,0.14,3.5,0.9667,High,Send targeted discount / re-engagement email,1
CUST00674,2024-06-18,60,Female,West,Paid Ads,561,18.7,23.0,18.0,1576.68,87.59,14.0,Champions,Platinum,2,16,0.36,5.0,0.0066,Low,Upsell / referral program invite,0
CUST00675,2024-11-24,47,Other,East,Social Media,402,13.4,6.0,22.0,1451.31,65.97,15.0,Champions,Platinum,1,9,0.63,4.5,0.0006,Low,Upsell / referral program invite,0
CUST00676,2024-07-28,18,Male,North,Paid Ads,521,17.4,9.0,7.0,412.41,58.92,11.0,Loyal Customers,Gold,1,1,0.57,4.3,0.0935,Low,Standard engagement / newsletter,0
CUST00677,2024-02-03,49,Male,West,Paid Ads,697,23.2,107.0,8.0,322.07,40.26,7.0,At Risk,Gold,1,1,0.17,3.1,0.8331,High,Send targeted discount / re-engagement email,1
CUST00678,2024-05-09,58,Other,West,Organic Search,601,20.0,601.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.25,4.3,0.9946,High,Send targeted discount / re-engagement email,1
CUST00679,2024-06-16,38,Other,East,Referral,563,18.8,4.0,36.0,2528.94,70.25,15.0,Champions,Platinum,2,9,0.69,4.9,0.0009,Low,Upsell / referral program invite,0
CUST00680,2025-08-04,51,Other,North,Email Campaign,149,5.0,53.0,4.0,318.96000000000004,79.74,7.0,Others,Gold,0,9,0.43,4.2,0.0056,Low,Standard engagement / newsletter,0
CUST00681,2024-03-21,49,Other,East,Referral,650,21.7,214.0,5.0,237.59,47.52,5.0,Hibernating,Silver,0,3,0.33,3.2,0.7848,High,Send targeted discount / re-engagement email,1
CUST00682,2025-02-04,44,Male,South,Referral,330,11.0,58.0,1.0,28.82,28.82,4.0,Hibernating,Bronze,0,0,0.23,3.4,0.6165,Medium,Monitor + include in nurture campaign,0
CUST00683,2024-10-28,30,Other,South,Organic Search,429,14.3,95.0,3.0,142.25,47.42,5.0,Hibernating,Silver,1,0,0.11,4.2,0.8376,High,Send targeted discount / re-engagement email,1
CUST00684,2025-02-25,18,Male,South,Paid Ads,309,10.3,167.0,3.0,92.81,30.94,4.0,Hibernating,Silver,0,1,0.19,3.9,0.793,High,Send targeted discount / re-engagement email,1
CUST00685,2024-11-06,57,Female,North,Referral,420,14.0,392.0,1.0,27.47,27.47,3.0,Hibernating,Bronze,2,1,0.3,3.4,0.9731,High,Send targeted discount / re-engagement email,1
CUST00686,2025-05-06,53,Other,Central,Referral,239,8.0,62.0,3.0,110.79,36.93,6.0,Hibernating,Silver,0,0,0.18,3.4,0.1385,Low,Standard engagement / newsletter,0
CUST00687,2024-12-24,35,Female,Central,Paid Ads,372,12.4,29.0,13.0,721.0,55.46,11.0,Loyal Customers,Platinum,1,2,0.25,3.5,0.1293,Low,Standard engagement / newsletter,0
CUST00688,2025-04-01,27,Other,North,Organic Search,274,9.1,91.0,6.0,224.0,37.33,6.0,Lost,Silver,0,3,0.28,4.2,0.4723,Medium,Monitor + include in nurture campaign,1
CUST00689,2025-11-25,38,Female,West,Social Media,36,1.2,8.0,3.0,145.59,48.53,9.0,New Customers,Silver,0,0,0.15,3.2,0.0015,Low,Standard engagement / newsletter,0
CUST00690,2024-02-19,58,Other,West,Social Media,681,22.7,19.0,7.0,217.86,31.12,9.0,Others,Silver,1,4,0.2,2.6,0.5107,Medium,Monitor + include in nurture campaign,0
CUST00691,2024-09-10,30,Other,North,Paid Ads,477,15.9,84.0,10.0,742.81,74.28,10.0,At Risk,Platinum,2,4,0.32,4.6,0.0638,Low,Standard engagement / newsletter,0
CUST00692,2024-07-12,37,Female,North,Social Media,537,17.9,4.0,30.0,2012.45,67.08,15.0,Champions,Platinum,0,12,0.32,5.0,0.0007,Low,Upsell / referral program invite,0
CUST00693,2025-12-11,21,Female,Central,Referral,20,0.7,20.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,7,0.14,3.5,0.005,Low,Standard engagement / newsletter,0
CUST00694,2024-07-15,37,Male,Central,Email Campaign,534,17.8,202.0,4.0,267.84000000000003,66.96,6.0,Lost,Gold,0,2,0.36,4.2,0.9129,High,Send targeted discount / re-engagement email,1
CUST00695,2024-12-27,34,Male,South,Social Media,369,12.3,35.0,6.0,274.95,45.82,9.0,Loyal Customers,Gold,0,4,0.25,4.0,0.5482,Medium,Monitor + include in nurture campaign,0
CUST00696,2025-02-04,28,Other,North,Organic Search,330,11.0,43.0,2.0,98.63,49.32,4.0,Hibernating,Silver,2,0,0.19,3.8,0.523,Medium,Monitor + include in nurture campaign,0
CUST00697,2024-07-24,36,Other,South,Referral,525,17.5,33.0,9.0,484.69,53.85,11.0,Loyal Customers,Gold,0,1,0.24,3.4,0.1838,Low,Standard engagement / newsletter,0
CUST00698,2025-03-07,46,Male,South,Referral,299,10.0,25.0,15.0,1022.77,68.18,13.0,Loyal Customers,Platinum,1,10,0.57,4.6,0.0008,Low,Standard engagement / newsletter,0
CUST00699,2024-08-29,50,Other,South,Referral,489,16.3,4.0,17.0,1000.85,58.87,15.0,Champions,Platinum,1,13,0.39,4.4,0.0029,Low,Upsell / referral program invite,0
CUST00700,2025-05-06,38,Other,East,Organic Search,239,8.0,14.0,6.0,242.93,40.49,9.0,Others,Silver,1,3,0.43,4.2,0.207,Low,Standard engagement / newsletter,0
CUST00701,2025-12-23,29,Female,South,Email Campaign,8,0.3,8.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,7,0.48,5.0,0.0084,Low,Standard engagement / newsletter,0
CUST00702,2024-10-14,19,Female,South,Referral,443,14.8,29.0,16.0,910.08,56.88,13.0,Loyal Customers,Platinum,3,5,0.16,5.0,0.0161,Low,Standard engagement / newsletter,0
CUST00703,2025-05-14,19,Other,Central,Organic Search,231,7.7,2.0,2.0,56.72,28.36,7.0,New Customers,Bronze,2,0,0.64,4.1,0.194,Low,Standard engagement / newsletter,0
CUST00704,2025-10-30,48,Other,South,Email Campaign,62,2.1,62.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.01,2.3,0.0104,Low,Standard engagement / newsletter,0
CUST00705,2024-01-02,32,Other,South,Paid Ads,729,24.3,85.0,3.0,203.37,67.79,6.0,Hibernating,Silver,1,0,0.13,3.5,0.3206,Low,Standard engagement / newsletter,0
CUST00706,2024-02-11,39,Other,Central,Email Campaign,689,23.0,407.0,10.0,466.74,46.67,9.0,At Risk,Gold,0,11,0.05,4.0,0.7508,High,Send targeted discount / re-engagement email,1
CUST00707,2025-04-25,34,Female,Central,Organic Search,250,8.3,77.0,6.0,342.62,57.1,8.0,At Risk,Gold,0,3,0.39,4.2,0.1565,Low,Standard engagement / newsletter,0
CUST00708,2024-09-15,27,Male,North,Organic Search,472,15.7,62.0,10.0,554.68,55.47,10.0,At Risk,Gold,1,7,0.35,4.8,0.0928,Low,Standard engagement / newsletter,0
CUST00709,2024-10-20,36,Other,Central,Referral,437,14.6,6.0,19.0,1249.68,65.77,15.0,Champions,Platinum,1,10,0.67,4.6,0.0026,Low,Upsell / referral program invite,0
CUST00710,2024-09-05,38,Other,South,Email Campaign,482,16.1,18.0,20.0,1273.61,63.68,14.0,Champions,Platinum,0,7,0.32,4.3,0.0027,Low,Upsell / referral program invite,0
CUST00711,2025-11-21,24,Female,Central,Organic Search,40,1.3,1.0,1.0,80.69,80.69,7.0,New Customers,Silver,0,5,0.49,5.0,0.0066,Low,Standard engagement / newsletter,0
CUST00712,2024-01-08,54,Female,Central,Referral,723,24.1,13.0,7.0,361.37,51.62,10.0,Loyal Customers,Gold,0,4,0.47,3.8,0.196,Low,Standard engagement / newsletter,0
CUST00713,2025-10-01,49,Other,East,Social Media,91,3.0,91.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,3,0.24,4.1,0.009,Low,Standard engagement / newsletter,1
CUST00714,2024-03-25,41,Male,West,Referral,646,21.5,21.0,11.0,346.05,31.46,11.0,Loyal Customers,Gold,1,0,0.22,3.7,0.1234,Low,Standard engagement / newsletter,0
CUST00715,2024-02-16,24,Female,North,Organic Search,684,22.8,148.0,2.0,63.06,31.53,3.0,Hibernating,Bronze,0,0,0.19,2.5,0.9708,High,Send targeted discount / re-engagement email,1
CUST00716,2024-10-22,39,Male,West,Social Media,435,14.5,17.0,17.0,1372.55,80.74,14.0,Champions,Platinum,1,12,0.63,3.8,0.0011,Low,Upsell / referral program invite,0
CUST00717,2024-12-06,31,Female,West,Paid Ads,390,13.0,28.0,10.0,757.5,75.75,11.0,Loyal Customers,Platinum,1,3,0.21,4.3,0.0816,Low,Standard engagement / newsletter,0
CUST00718,2025-01-26,39,Female,Central,Paid Ads,339,11.3,3.0,16.0,1088.2,68.01,15.0,Champions,Platinum,0,13,0.52,4.0,0.0016,Low,Upsell / referral program invite,0
